  x,y,z,rho,u,v,w,p
    22.219980,    -21.799318,      0.100000,      0.552521,    269.136322,   -286.822144,      0.000000,  35113.902344
    22.746786,    -22.396406,      0.100000,      0.549506,    269.246857,   -288.443573,      0.000000,  34849.148438
    23.275541,    -22.996788,      0.100000,      0.546492,    269.393768,   -290.027588,      0.000000,  34585.207031
    23.806202,    -23.600428,      0.100000,      0.543477,    269.599609,   -291.553894,      0.000000,  34322.058594
    24.338667,    -24.207201,      0.100000,      0.540462,    269.853668,   -293.033173,      0.000000,  34059.726562
    24.872997,    -24.817032,      0.100000,      0.537448,    271.449432,   -293.273987,      0.000000,  33798.183594
    25.409151,    -25.427799,      0.100000,      0.534433,    271.773041,   -294.689545,      0.000000,  33537.453125
    25.947092,    -26.041435,      0.100000,      0.531419,    271.965607,   -296.223846,      0.000000,  33277.523438
    26.486773,    -26.658155,      0.100000,      0.528404,    272.193939,   -297.722687,      0.000000,  33018.390625
    27.028255,    -27.277782,      0.100000,      0.525389,    272.349030,   -299.285828,      0.000000,  32760.066406
    27.571445,    -27.900448,      0.100000,      0.522375,    272.564270,   -300.791534,      0.000000,  32502.544922
    28.116291,    -28.526018,      0.100000,      0.519360,    272.731567,   -302.338135,      0.000000,  32245.826172
    28.662840,    -29.154545,      0.100000,      0.516346,    272.899048,   -303.881714,      0.000000,  31989.910156
    29.210966,    -29.786032,      0.100000,      0.513331,    273.090729,   -305.401093,      0.000000,  31734.785156
    29.760815,    -30.420458,      0.100000,      0.510316,    273.269348,   -306.929535,      0.000000,  31480.482422
    30.312284,    -31.057678,      0.100000,      0.507302,    273.422607,   -308.477905,      0.000000,  31226.972656
    30.865248,    -31.697794,      0.100000,      0.504287,    273.604095,   -309.998688,      0.000000,  30974.267578
    31.419853,    -32.340782,      0.100000,      0.501273,    273.744446,   -311.553253,      0.000000,  30722.361328
    31.975996,    -32.986603,      0.100000,      0.498258,    273.924255,   -313.070526,      0.000000,  30471.263672
    32.533714,    -33.635235,      0.100000,      0.495243,    274.052490,   -314.630371,      0.000000,  30220.962891
    33.092896,    -34.286697,      0.100000,      0.492229,    274.209839,   -316.162170,      0.000000,  29971.466797
    33.653648,    -34.941006,      0.100000,      0.489214,    274.387695,   -317.673889,      0.000000,  29722.769531
    34.215878,    -35.597961,      0.100000,      0.486200,    274.478027,   -319.258514,      0.000000,  29474.878906
    34.779484,    -36.257790,      0.100000,      0.483185,    274.645782,   -320.774017,      0.000000,  29227.792969
    35.344666,    -36.920380,      0.100000,      0.480170,    274.774963,   -322.320038,      0.000000,  28981.517578
    35.911224,    -37.585651,      0.100000,      0.477156,    274.893951,   -323.872223,      0.000000,  28736.029297
    36.479195,    -38.253727,      0.100000,      0.474141,    275.046722,   -325.393280,      0.000000,  28491.351562
    37.048641,    -38.924488,      0.100000,      0.471127,    275.150146,   -326.953583,      0.000000,  28247.480469
    37.619381,    -39.597885,      0.100000,      0.468112,    275.267670,   -328.499451,      0.000000,  28004.404297
    38.191532,    -40.274086,      0.100000,      0.465097,    275.386047,   -330.042114,      0.000000,  27762.128906
    38.765060,    -40.952923,      0.100000,      0.462083,    275.504059,   -331.582642,      0.000000,  27520.664062
    39.340000,    -41.634499,      0.100000,      0.462083,    275.504059,   -331.582642,      0.000000,  27520.664062
   -10.000000,      0.800000,      0.100000,      0.757513,    307.681976,      0.000000,      0.000000,  54999.992188
    -9.295588,      0.800000,      0.100000,      0.754499,    308.941376,      0.000000,      0.000000,  54680.660156
    -8.603992,      0.800000,      0.100000,      0.751484,    310.200775,      0.000000,      0.000000,  54362.132812
    -7.925676,      0.800000,      0.100000,      0.748470,    311.460175,      0.000000,      0.000000,  54044.398438
    -7.261112,      0.800000,      0.100000,      0.745455,    312.719543,      0.000000,      0.000000,  53727.476562
    -6.610860,      0.800000,      0.100000,      0.742440,    313.978943,      0.000000,      0.000000,  53411.347656
    -5.975520,      0.800000,      0.100000,      0.739426,    315.238342,      0.000000,      0.000000,  53096.035156
    -5.355764,      0.800000,      0.100000,      0.736411,    316.497742,      0.000000,      0.000000,  52781.507812
    -4.752376,      0.800000,      0.100000,      0.733397,    317.757141,      0.000000,      0.000000,  52467.796875
    -4.166218,      0.800000,      0.100000,      0.730382,    319.016510,      0.167218,      0.000000,  52154.882812
    -3.598318,      0.800489,      0.100000,      0.727367,    320.275940,      0.111314,      0.000000,  51842.773438
    -3.049866,      0.800805,      0.100000,      0.724353,    321.535309,     -0.045968,      0.000000,  51531.472656
    -2.522294,      0.800678,      0.100000,      0.721338,    322.794617,     -0.248378,      0.000000,  51220.960938
    -2.017354,      0.800010,      0.100000,      0.718324,    324.054077,     -0.132886,      0.000000,  50911.257812
    -1.537254,      0.799663,      0.100000,      0.715309,    325.312286,     -0.890113,      0.000000,  50602.359375
    -1.084882,      0.797317,      0.100000,      0.712294,    326.566589,      2.028981,      0.000000,  50294.265625
    -0.664283,      0.801853,      0.100000,      0.709280,    327.639435,    -11.243258,      0.000000,  49986.972656
    -0.281592,      0.778181,      0.100000,      0.706265,    327.648224,    -30.789427,      0.000000,  49680.476562
     0.052149,      0.718461,      0.100000,      0.703251,    327.669739,    -42.004311,      0.000000,  49374.796875
     0.303030,      0.650096,      0.100000,      0.700236,    325.571320,    -62.998569,      0.000000,  49069.902344
     0.559291,      0.545967,      0.100000,      0.697221,    320.515411,    -89.845627,      0.000000,  48765.820312
     0.862234,      0.381164,      0.100000,      0.694207,    315.875244,   -108.927452,      0.000000,  48462.550781
