 1555,      0.000798,      0.000193,      0.000087,      0.003142
 1560,      0.000797,      0.000192,      0.000084,      0.003141
 1565,      0.000798,      0.000190,      0.000081,      0.003154
 1570,      0.000801,      0.000188,      0.000077,      0.003179
 1575,      0.000806,      0.000185,      0.000075,      0.003216
 1580,      0.000813,      0.000182,      0.000072,      0.003264
 1585,      0.000820,      0.000178,      0.000069,      0.003317
 1590,      0.000829,      0.000174,      0.000067,      0.003373
 1595,      0.000838,      0.000169,      0.000065,      0.003428
 1600,      0.000845,      0.000165,      0.000064,      0.003480
 1605,      0.000851,      0.000160,      0.000063,      0.003529
 1610,      0.000856,      0.000154,      0.000062,      0.003572
 1615,      0.000860,      0.000149,      0.000061,      0.003606
 1620,      0.000862,      0.000145,      0.000061,      0.003631
 1625,      0.000862,      0.000141,      0.000061,      0.003646
 1630,      0.000862,      0.000138,      0.000061,      0.003655
 1635,      0.000860,      0.000136,      0.000061,      0.003658
 1640,      0.000857,      0.000135,      0.000062,      0.003656
 1645,      0.000852,      0.000134,      0.000063,      0.003649
 1650,      0.000847,      0.000134,      0.000063,      0.003637
 1655,      0.000842,      0.000133,      0.000064,      0.003622
 1660,      0.000836,      0.000133,      0.000065,      0.003602
 1665,      0.000829,      0.000132,      0.000066,      0.003582
 1670,      0.000823,      0.000131,      0.000068,      0.003561
 1675,      0.000816,      0.000130,      0.000070,      0.003540
 1680,      0.000810,      0.000129,      0.000071,      0.003521
 1685,      0.000804,      0.000128,      0.000072,      0.003507
 1690,      0.000799,      0.000127,      0.000072,      0.003500
 1695,      0.000795,      0.000126,      0.000072,      0.003500
 1700,      0.000792,      0.000124,      0.000070,      0.003507
 1705,      0.000790,      0.000125,      0.000069,      0.003523
 1710,      0.000789,      0.000127,      0.000067,      0.003549
 1715,      0.000790,      0.000131,      0.000064,      0.003567
 1720,      0.000792,      0.000136,      0.000061,      0.003575
 1725,      0.000793,      0.000142,      0.000059,      0.003572
 1730,      0.000791,      0.000148,      0.000057,      0.003556
 1735,      0.000786,      0.000155,      0.000055,      0.003527
 1740,      0.000778,      0.000162,      0.000053,      0.003483
 1745,      0.000767,      0.000168,      0.000052,      0.003424
 1750,      0.000754,      0.000174,      0.000051,      0.003351
 1755,      0.000737,      0.000180,      0.000051,      0.003265
 1760,      0.000719,      0.000186,      0.000051,      0.003168
 1765,      0.000698,      0.000192,      0.000051,      0.003063
 1770,      0.000675,      0.000197,      0.000051,      0.002952
 1775,      0.000651,      0.000202,      0.000052,      0.002837
 1780,      0.000625,      0.000206,      0.000054,      0.002720
 1785,      0.000599,      0.000210,      0.000055,      0.002607
 1790,      0.000574,      0.000214,      0.000057,      0.002499
 1795,      0.000550,      0.000218,      0.000058,      0.002399
 1800,      0.000528,      0.000221,      0.000059,      0.002311
 1805,      0.000511,      0.000224,      0.000060,      0.002235
 1810,      0.000498,      0.000227,      0.000061,      0.002171
 1815,      0.000489,      0.000229,      0.000061,      0.002112
 1820,      0.000482,      0.000230,      0.000061,      0.002069
 1825,      0.000477,      0.000232,      0.000061,      0.002033
 1830,      0.000473,      0.000233,      0.000060,      0.002003
 1835,      0.000469,      0.000233,      0.000059,      0.001976
 1840,      0.000464,      0.000233,      0.000057,      0.001952
 1845,      0.000460,      0.000233,      0.000055,      0.001930
 1850,      0.000454,      0.000233,      0.000053,      0.001910
 1855,      0.000449,      0.000232,      0.000051,      0.001893
 1860,      0.000443,      0.000231,      0.000049,      0.001878
 1865,      0.000437,      0.000229,      0.000047,      0.001865
 1870,      0.000432,      0.000228,      0.000046,      0.001856
 1875,      0.000426,      0.000227,      0.000045,      0.001849
 1880,      0.000421,      0.000226,      0.000044,      0.001843
 1885,      0.000417,      0.000226,      0.000043,      0.001839
 1890,      0.000412,      0.000225,      0.000043,      0.001837
 1895,      0.000408,      0.000225,      0.000043,      0.001839
 1900,      0.000405,      0.000224,      0.000043,      0.001847
 1905,      0.000403,      0.000223,      0.000043,      0.001871
 1910,      0.000405,      0.000222,      0.000043,      0.001908
 1915,      0.000408,      0.000221,      0.000044,      0.001943
 1920,      0.000411,      0.000220,      0.000044,      0.001973
 1925,      0.000412,      0.000218,      0.000045,      0.001997
 1930,      0.000413,      0.000217,      0.000045,      0.002014
 1935,      0.000413,      0.000215,      0.000046,      0.002024
 1940,      0.000411,      0.000212,      0.000046,      0.002027
 1945,      0.000409,      0.000210,      0.000047,      0.002022
 1950,      0.000407,      0.000207,      0.000047,      0.002011
 1955,      0.000405,      0.000205,      0.000047,      0.001995
 1960,      0.000403,      0.000202,      0.000048,      0.001981
 1965,      0.000403,      0.000199,      0.000048,      0.001970
 1970,      0.000405,      0.000195,      0.000047,      0.001970
 1975,      0.000411,      0.000192,      0.000047,      0.001993
 1980,      0.000420,      0.000188,      0.000046,      0.002037
 1985,      0.000430,      0.000185,      0.000045,      0.002092
 1990,      0.000442,      0.000181,      0.000044,      0.002143
 1995,      0.000453,      0.000178,      0.000043,      0.002191
 2000,      0.000463,      0.000174,      0.000041,      0.002236
 2005,      0.000473,      0.000171,      0.000040,      0.002278
 2010,      0.000483,      0.000168,      0.000038,      0.002316
 2015,      0.000492,      0.000166,      0.000037,      0.002351
 2020,      0.000501,      0.000163,      0.000036,      0.002382
 2025,      0.000509,      0.000161,      0.000036,      0.002409
 2030,      0.000516,      0.000158,      0.000036,      0.002434
 2035,      0.000523,      0.000156,      0.000036,      0.002461
 2040,      0.000529,      0.000153,      0.000036,      0.002489
 2045,      0.000535,      0.000150,      0.000036,      0.002516
 2050,      0.000540,      0.000147,      0.000036,      0.002542
 2055,      0.000545,      0.000144,      0.000037,      0.002566
 2060,      0.000549,      0.000141,      0.000037,      0.002589
 2065,      0.000552,      0.000137,      0.000037,      0.002610
 2070,      0.000554,      0.000134,      0.000038,      0.002629
 2075,      0.000556,      0.000131,      0.000038,      0.002646
 2080,      0.000557,      0.000128,      0.000038,      0.002661
 2085,      0.000557,      0.000126,      0.000039,      0.002672
 2090,      0.000557,      0.000124,      0.000039,      0.002680
 2095,      0.000557,      0.000124,      0.000039,      0.002683
 2100,      0.000555,      0.000124,      0.000039,      0.002683
 2105,      0.000554,      0.000123,      0.000039,      0.002678
 2110,      0.000552,      0.000123,      0.000038,      0.002670
 2115,      0.000549,      0.000122,      0.000038,      0.002657
 2120,      0.000545,      0.000121,      0.000037,      0.002642
 2125,      0.000541,      0.000120,      0.000037,      0.002622
 2130,      0.000536,      0.000120,      0.000036,      0.002600
 2135,      0.000530,      0.000120,      0.000035,      0.002574
 2140,      0.000525,      0.000120,      0.000034,      0.002546
 2145,      0.000518,      0.000120,      0.000032,      0.002514
 2150,      0.000511,      0.000120,      0.000031,      0.002480
 2155,      0.000503,      0.000119,      0.000029,      0.002442
 2160,      0.000495,      0.000119,      0.000028,      0.002402
 2165,      0.000486,      0.000118,      0.000026,      0.002360
 2170,      0.000477,      0.000117,      0.000025,      0.002315
 2175,      0.000468,      0.000116,      0.000025,      0.002269
 2180,      0.000458,      0.000115,      0.000024,      0.002220
 2185,      0.000448,      0.000114,      0.000024,      0.002170
 2190,      0.000437,      0.000112,      0.000024,      0.002118
 2195,      0.000427,      0.000110,      0.000025,      0.002065
 2200,      0.000416,      0.000108,      0.000025,      0.002011
 2205,      0.000405,      0.000106,      0.000025,      0.001958
 2210,      0.000394,      0.000104,      0.000026,      0.001905
 2215,      0.000384,      0.000102,      0.000027,      0.001852
 2220,      0.000374,      0.000100,      0.000027,      0.001802
 2225,      0.000364,      0.000097,      0.000028,      0.001754
 2230,      0.000354,      0.000095,      0.000028,      0.001708
 2235,      0.000344,      0.000093,      0.000029,      0.001663
 2240,      0.000335,      0.000091,      0.000029,      0.001618
 2245,      0.000327,      0.000090,      0.000029,      0.001574
 2250,      0.000319,      0.000090,      0.000030,      0.001529
 2255,      0.000312,      0.000089,      0.000030,      0.001484
 2260,      0.000305,      0.000088,      0.000030,      0.001439
 2265,      0.000298,      0.000088,      0.000029,      0.001394
 2270,      0.000292,      0.000087,      0.000029,      0.001350
 2275,      0.000286,      0.000087,      0.000029,      0.001310
 2280,      0.000281,      0.000087,      0.000028,      0.001271
 2285,      0.000275,      0.000087,      0.000027,      0.001234
 2290,      0.000270,      0.000087,      0.000027,      0.001198
 2295,      0.000265,      0.000087,      0.000027,      0.001164
 2300,      0.000260,      0.000087,      0.000026,      0.001130
 2305,      0.000255,      0.000087,      0.000026,      0.001097
 2310,      0.000250,      0.000087,      0.000026,      0.001065
 2315,      0.000246,      0.000087,      0.000026,      0.001033
 2320,      0.000242,      0.000087,      0.000026,      0.001001
 2325,      0.000238,      0.000087,      0.000026,      0.000969
 2330,      0.000234,      0.000087,      0.000026,      0.000937
 2335,      0.000231,      0.000086,      0.000027,      0.000905
 2340,      0.000228,      0.000086,      0.000027,      0.000874
 2345,      0.000225,      0.000085,      0.000027,      0.000842
 2350,      0.000223,      0.000085,      0.000028,      0.000816
 2355,      0.000221,      0.000084,      0.000028,      0.000796
 2360,      0.000219,      0.000083,      0.000029,      0.000779
 2365,      0.000218,      0.000082,      0.000029,      0.000766
 2370,      0.000217,      0.000081,      0.000030,      0.000756
 2375,      0.000217,      0.000080,      0.000030,      0.000749
 2380,      0.000216,      0.000078,      0.000030,      0.000744
 2385,      0.000216,      0.000077,      0.000031,      0.000742
 2390,      0.000217,      0.000076,      0.000031,      0.000742
 2395,      0.000218,      0.000074,      0.000031,      0.000743
 2400,      0.000219,      0.000073,      0.000031,      0.000747
 2405,      0.000220,      0.000071,      0.000031,      0.000752
 2410,      0.000222,      0.000069,      0.000031,      0.000759
 2415,      0.000224,      0.000068,      0.000030,      0.000767
 2420,      0.000226,      0.000066,      0.000030,      0.000778
 2425,      0.000228,      0.000064,      0.000029,      0.000789
 2430,      0.000230,      0.000063,      0.000028,      0.000802
 2435,      0.000233,      0.000061,      0.000027,      0.000815
 2440,      0.000236,      0.000059,      0.000026,      0.000830
 2445,      0.000238,      0.000058,      0.000026,      0.000845
 2450,      0.000241,      0.000056,      0.000025,      0.000861
 2455,      0.000244,      0.000054,      0.000024,      0.000876
 2460,      0.000247,      0.000052,      0.000024,      0.000892
 2465,      0.000250,      0.000051,      0.000023,      0.000908
 2470,      0.000252,      0.000049,      0.000023,      0.000923
 2475,      0.000255,      0.000047,      0.000023,      0.000938
 2480,      0.000258,      0.000046,      0.000023,      0.000953
 2485,      0.000260,      0.000044,      0.000023,      0.000967
 2490,      0.000263,      0.000043,      0.000023,      0.000982
 2495,      0.000267,      0.000041,      0.000023,      0.000998
 2500,      0.000271,      0.000040,      0.000023,      0.001017
 2505,      0.000274,      0.000039,      0.000023,      0.001036
 2510,      0.000277,      0.000038,      0.000023,      0.001054
 2515,      0.000280,      0.000037,      0.000023,      0.001070
 2520,      0.000283,      0.000036,      0.000023,      0.001086
 2525,      0.000286,      0.000036,      0.000023,      0.001100
 2530,      0.000288,      0.000035,      0.000023,      0.001112
 2535,      0.000290,      0.000035,      0.000023,      0.001123
 2540,      0.000292,      0.000035,      0.000023,      0.001132
