  x,y,z,rho,u,v,w,p
    13.636360,      0.133333,      0.000000,      1.021914,    143.100922,     -0.013117,      0.000000,  85050.859375
    13.787880,      0.133333,      0.000000,      1.021866,    143.150345,     -0.012915,      0.000000,  85044.679688
    13.939390,      0.133333,      0.000000,      1.021818,    143.198669,     -0.012652,      0.000000,  85038.609375
    14.090910,      0.133333,      0.000000,      1.021771,    143.245880,     -0.012319,      0.000000,  85032.656250
    14.242420,      0.133333,      0.000000,      1.021726,    143.292023,     -0.011895,      0.000000,  85026.890625
    14.393940,      0.133333,      0.000000,      1.021681,    143.336929,     -0.011433,      0.000000,  85021.257812
    14.545450,      0.133333,      0.000000,      1.021640,    143.380722,     -0.010861,      0.000000,  85015.906250
    14.696970,      0.133333,      0.000000,      1.021598,    143.421646,     -0.009661,      0.000000,  85010.414062
    14.848480,      0.133333,      0.000000,      1.021576,    143.462631,     -0.008314,      0.000000,  85006.460938
    15.000000,      0.133333,      0.000000,      1.021577,    143.492172,     -0.007659,      0.000000,  85005.148438
     0.000000,      0.266667,      0.000000,      1.051940,    152.770615,      0.077010,      0.000000,  87097.148438
     0.151520,      0.266667,      0.000000,      1.051987,    152.693634,      0.132723,      0.000000,  87102.507812
     0.303030,      0.266667,      0.000000,      1.052151,    152.516129,      0.212966,      0.000000,  87121.570312
     0.454550,      0.266667,      0.000000,      1.052485,    152.218369,      0.295673,      0.000000,  87160.335938
     0.606060,      0.266667,      0.000000,      1.052978,    151.798325,      0.391021,      0.000000,  87217.554688
     0.757580,      0.266667,      0.000000,      1.053643,    151.241959,      0.504559,      0.000000,  87294.718750
     0.909090,      0.266667,      0.000000,      1.054503,    150.526382,      0.642193,      0.000000,  87394.773438
     1.060610,      0.266667,      0.000000,      1.055594,    149.619781,      0.813228,      0.000000,  87521.656250
     1.212120,      0.266667,      0.000000,      1.056959,    148.477356,      1.032374,      0.000000,  87680.601562
     1.363640,      0.266667,      0.000000,      1.058661,    147.036591,      1.326641,      0.000000,  87879.101562
     1.515150,      0.266667,      0.000000,      1.060765,    145.197906,      1.736051,      0.000000,  88124.984375
     1.666670,      0.266667,      0.000000,      1.063467,    142.847260,      2.278766,      0.000000,  88441.617188
     1.818180,      0.266667,      0.000000,      1.066793,    139.726471,      3.117828,      0.000000,  88833.804688
     1.969700,      0.266667,      0.000000,      1.070813,    135.430527,      5.083359,      0.000000,  89312.687500
     2.121210,      0.269905,      0.000000,      1.076456,    131.076111,      9.270007,      0.000000,  89986.726562
     2.272730,      0.282953,      0.000000,      1.080393,    128.960281,     15.503193,      0.000000,  90463.054688
     2.424240,      0.305521,      0.000000,      1.079671,    129.515381,     22.491934,      0.000000,  90393.937500
     2.575760,      0.336816,      0.000000,      1.075979,    131.952408,     29.292519,      0.000000,  89977.437500
     2.727270,      0.375689,      0.000000,      1.069943,    135.972824,     35.643467,      0.000000,  89289.453125
     2.878790,      0.420741,      0.000000,      1.061543,    141.533051,     41.460327,      0.000000,  88330.648438
     3.030300,      0.470339,      0.000000,      1.050692,    148.633636,     46.585022,      0.000000,  87094.117188
     3.181820,      0.522708,      0.000000,      1.037317,    157.263000,     50.770279,      0.000000,  85575.234375
     3.333330,      0.575936,      0.000000,      1.021404,    167.357040,     53.705986,      0.000000,  83777.304688
     3.484850,      0.628109,      0.000000,      1.003073,    178.761871,     55.036156,      0.000000,  81719.132812
     3.636360,      0.677333,      0.000000,      0.982630,    191.184753,     54.378246,      0.000000,  79440.968750
     3.787880,      0.721835,      0.000000,      0.960703,    204.138458,     51.362061,      0.000000,  77018.109375
     3.939390,      0.760008,      0.000000,      0.938319,    216.896210,     45.693394,      0.000000,  74567.531250
     4.090910,      0.790472,      0.000000,      0.916977,    228.468658,     37.244576,      0.000000,  72254.078125
     4.242420,      0.812125,      0.000000,      0.898626,    237.648422,     26.162050,      0.000000,  70286.273438
     4.393940,      0.824184,      0.000000,      0.885437,    243.163376,     12.966147,      0.000000,  68892.101562
     4.545450,      0.826209,      0.000000,      0.879339,    243.976898,     -1.408683,      0.000000,  68274.171875
     4.696970,      0.818136,      0.000000,      0.881312,    239.675522,    -15.699067,      0.000000,  68539.078125
     4.848480,      0.800244,      0.000000,      0.890916,    230.736755,    -28.564442,      0.000000,  69645.921875
     5.000000,      0.773196,      0.000000,      0.906337,    218.431763,    -38.932861,      0.000000,  71406.117188
     5.151520,      0.737953,      0.000000,      0.925103,    204.343826,    -46.252934,      0.000000,  73554.062500
     5.303030,      0.695795,      0.000000,      0.944993,    189.867828,    -50.508766,      0.000000,  75844.445312
     5.454550,      0.648251,      0.000000,      0.964434,    175.980148,    -52.048717,      0.000000,  78098.273438
     5.606060,      0.597039,      0.000000,      0.982486,    163.254929,    -51.371201,      0.000000,  80204.875000
     5.757580,      0.543997,      0.000000,      0.998668,    151.994034,    -48.973927,      0.000000,  82104.367188
     5.909090,      0.491059,      0.000000,      1.012752,    142.340805,    -45.291752,      0.000000,  83765.906250
     6.060610,      0.440127,      0.000000,      1.024662,    134.338364,    -40.683384,      0.000000,  85177.023438
     6.212120,      0.393049,      0.000000,      1.034432,    127.979584,    -35.432919,      0.000000,  86338.773438
     6.363640,      0.351525,      0.000000,      1.042119,    123.244911,    -29.761625,      0.000000,  87255.992188
     6.515150,      0.317048,      0.000000,      1.047801,    120.145439,    -23.835827,      0.000000,  87936.523438
     6.666670,      0.290877,      0.000000,      1.051401,    118.733665,    -17.752295,      0.000000,  88370.976562
     6.818180,      0.273947,      0.000000,      1.052906,    119.236191,    -11.710911,      0.000000,  88557.523438
     6.969700,      0.266872,      0.000000,      1.052147,    122.115944,     -6.497767,      0.000000,  88475.195312
     7.121210,      0.266667,      0.000000,      1.047809,    126.491364,     -3.163460,      0.000000,  87968.085938
     7.272730,      0.266667,      0.000000,      1.042544,    130.212067,     -1.766725,      0.000000,  87349.562500
     7.424240,      0.266667,      0.000000,      1.039298,    132.661346,     -1.353675,      0.000000,  86968.523438
     7.575760,      0.266667,      0.000000,      1.036926,    134.475525,     -1.146140,      0.000000,  86690.328125
     7.727270,      0.266667,      0.000000,      1.034971,    135.936829,     -0.950396,      0.000000,  86461.148438
     7.878790,      0.266667,      0.000000,      1.033361,    137.134094,     -0.781161,      0.000000,  86272.648438
     8.030300,      0.266667,      0.000000,      1.032033,    138.124649,     -0.650169,      0.000000,  86117.257812
     8.181820,      0.266667,      0.000000,      1.030923,    138.953491,     -0.549356,      0.000000,  85987.492188
     8.333330,      0.266667,      0.000000,      1.029984,    139.654160,     -0.468977,      0.000000,  85877.710938
     8.484850,      0.266667,      0.000000,      1.029182,    140.251358,     -0.403215,      0.000000,  85784.031250
     8.636360,      0.266667,      0.000000,      1.028492,    140.763794,     -0.348794,      0.000000,  85703.554688
     8.787880,      0.266667,      0.000000,      1.027897,    141.205978,     -0.303463,      0.000000,  85634.039062
     8.939390,      0.266667,      0.000000,      1.027379,    141.589615,     -0.265473,      0.000000,  85573.679688
