   10,      0.052347,      0.011667,      0.016432,      0.247114
   15,      0.058393,      0.014030,      0.019716,      0.275489
   20,      0.068030,      0.014991,      0.017004,      0.321357
   25,      0.061140,      0.015939,      0.023626,      0.293502
   30,      0.079412,      0.016379,      0.019792,      0.375650
   35,      0.073156,      0.017586,      0.025191,      0.348667
   40,      0.084127,      0.017971,      0.023299,      0.399328
   45,      0.081669,      0.019320,      0.025842,      0.389386
   50,      0.087442,      0.019050,      0.025779,      0.415299
   55,      0.088525,      0.020337,      0.025300,      0.421473
   60,      0.087635,      0.020027,      0.027381,      0.418398
   65,      0.092360,      0.021416,      0.024895,      0.441257
   70,      0.086733,      0.021138,      0.027849,      0.417571
   75,      0.094210,      0.021735,      0.024652,      0.448698
   80,      0.088806,      0.021748,      0.026915,      0.425521
   85,      0.093784,      0.022186,      0.023969,      0.448714
   90,      0.088200,      0.021978,      0.025271,      0.424398
   95,      0.081569,      0.020887,      0.025962,      0.392990
  100,      0.086943,      0.021313,      0.023763,      0.416865
  105,      0.087983,      0.021637,      0.023416,      0.422731
  110,      0.083794,      0.020837,      0.024022,      0.402737
  115,      0.082941,      0.021426,      0.024534,      0.402068
  120,      0.087636,      0.021903,      0.022657,      0.422587
  125,      0.083581,      0.021656,      0.024785,      0.404548
  130,      0.085557,      0.022329,      0.023894,      0.413671
  135,      0.088153,      0.022415,      0.023651,      0.425633
  140,      0.085672,      0.022653,      0.024909,      0.416161
  145,      0.088632,      0.022672,      0.024201,      0.428768
  150,      0.088543,      0.023494,      0.024747,      0.429045
  155,      0.087760,      0.023004,      0.024899,      0.425175
  160,      0.088248,      0.023061,      0.024956,      0.426432
  165,      0.090428,      0.022730,      0.024578,      0.436961
  170,      0.089349,      0.022870,      0.024440,      0.432682
  175,      0.090657,      0.023185,      0.024086,      0.438990
  180,      0.087928,      0.022555,      0.024092,      0.425564
  185,      0.086710,      0.022185,      0.025111,      0.420172
  190,      0.088142,      0.022322,      0.023888,      0.426935
  195,      0.085577,      0.021740,      0.025052,      0.412726
  200,      0.089137,      0.021908,      0.022991,      0.429875
  205,      0.081424,      0.021806,      0.025509,      0.395685
  210,      0.084555,      0.021548,      0.023810,      0.409919
  215,      0.084174,      0.021250,      0.024155,      0.406438
  220,      0.083350,      0.021294,      0.023435,      0.402852
  225,      0.080925,      0.021461,      0.023764,      0.392056
  230,      0.080708,      0.021145,      0.023367,      0.390713
  235,      0.080766,      0.021029,      0.022946,      0.389732
  240,      0.079877,      0.020436,      0.023367,      0.385517
  245,      0.082217,      0.021207,      0.022320,      0.396213
  250,      0.081536,      0.020696,      0.023067,      0.393769
  255,      0.082982,      0.021104,      0.022128,      0.400564
  260,      0.081138,      0.020580,      0.022576,      0.391334
  265,      0.080525,      0.020543,      0.023010,      0.387971
  270,      0.083311,      0.020574,      0.022806,      0.401518
  275,      0.082225,      0.021022,      0.023200,      0.397857
  280,      0.081226,      0.021131,      0.023685,      0.394360
  285,      0.084785,      0.020944,      0.022777,      0.407987
  290,      0.083287,      0.021153,      0.023253,      0.401573
  295,      0.081462,      0.020867,      0.023466,      0.392400
  300,      0.080351,      0.020387,      0.023813,      0.386973
