  x,y,z,rho,u,v,w,p
     4.745760,      0.732297,      0.000000,      0.923440,    224.571732,     30.520590,      0.000000,  73336.289062
     4.915250,      0.748011,      0.000000,      0.902673,    232.387238,     14.537259,      0.000000,  71135.406250
     5.084750,      0.748011,      0.000000,      0.892554,    232.416595,     -3.739245,      0.000000,  70129.210938
     5.254240,      0.732297,      0.000000,      0.894957,    224.033173,    -21.577429,      0.000000,  70525.953125
     5.423730,      0.701976,      0.000000,      0.908265,    209.016098,    -36.117599,      0.000000,  72153.953125
     5.593220,      0.659181,      0.000000,      0.928318,    190.699982,    -45.509853,      0.000000,  74553.820312
     5.762710,      0.606936,      0.000000,      0.950692,    172.265396,    -49.464108,      0.000000,  77226.859375
     5.932200,      0.548913,      0.000000,      0.972312,    155.710541,    -48.870663,      0.000000,  79818.250000
     6.101700,      0.489207,      0.000000,      0.991585,    141.918167,    -45.034016,      0.000000,  82137.851562
     6.271190,      0.432030,      0.000000,      1.007815,    131.141266,    -39.119228,      0.000000,  84098.609375
     6.440680,      0.381396,      0.000000,      1.020751,    123.377045,    -31.948891,      0.000000,  85667.156250
     6.610170,      0.340878,      0.000000,      1.030369,    118.583061,    -24.063906,      0.000000,  86837.710938
     6.779660,      0.313338,      0.000000,      1.037019,    116.936310,    -16.068840,      0.000000,  87649.242188
     6.949150,      0.300720,      0.000000,      1.040387,    118.746262,     -9.068505,      0.000000,  88063.390625
     7.118640,      0.300000,      0.000000,      1.037802,    122.970169,     -4.274011,      0.000000,  87764.179688
     7.288140,      0.300000,      0.000000,      1.031686,    127.165955,     -1.909260,      0.000000,  87042.203125
     7.457630,      0.300000,      0.000000,      1.027147,    130.046631,     -1.116953,      0.000000,  86506.320312
     7.627120,      0.300000,      0.000000,      1.024325,    131.934402,     -0.911934,      0.000000,  86173.835938
     7.796610,      0.300000,      0.000000,      1.022390,    133.294296,     -0.807923,      0.000000,  85946.203125
     7.966100,      0.300000,      0.000000,      1.020897,    134.359909,     -0.691407,      0.000000,  85770.773438
     8.135590,      0.300000,      0.000000,      1.019686,    135.225143,     -0.574139,      0.000000,  85628.828125
     8.305090,      0.300000,      0.000000,      1.018695,    135.935547,     -0.475305,      0.000000,  85512.859375
     8.474580,      0.300000,      0.000000,      1.017882,    136.523010,     -0.398868,      0.000000,  85417.890625
     8.644070,      0.300000,      0.000000,      1.017209,    137.013748,     -0.340637,      0.000000,  85339.570312
     8.813560,      0.300000,      0.000000,      1.016647,    137.428986,     -0.295467,      0.000000,  85274.242188
     8.983050,      0.300000,      0.000000,      1.016170,    137.784988,     -0.259652,      0.000000,  85219.085938
