   10,      0.070362,      0.019685,      0.021200,      0.337986
   15,      0.082340,      0.020620,      0.025138,      0.397070
   20,      0.096193,      0.024209,      0.021775,      0.460090
   25,      0.084602,      0.023926,      0.029382,      0.406987
   30,      0.102479,      0.024730,      0.025027,      0.490493
   35,      0.095634,      0.025626,      0.025525,      0.459993
   40,      0.091839,      0.023689,      0.025338,      0.437770
   45,      0.098661,      0.025307,      0.022577,      0.470039
   50,      0.083851,      0.024601,      0.028329,      0.404815
   55,      0.094636,      0.024263,      0.021291,      0.444665
   60,      0.083927,      0.023609,      0.027210,      0.398096
   65,      0.092195,      0.024277,      0.021298,      0.435003
   70,      0.086836,      0.023495,      0.024290,      0.410913
   75,      0.086206,      0.024365,      0.022533,      0.409098
   80,      0.083722,      0.023483,      0.024547,      0.397262
   85,      0.086490,      0.023648,      0.021795,      0.412474
   90,      0.080611,      0.023433,      0.023295,      0.388774
   95,      0.081605,      0.023436,      0.021162,      0.389160
  100,      0.077039,      0.023096,      0.021774,      0.371171
  105,      0.075630,      0.022136,      0.018737,      0.365333
  110,      0.068035,      0.020961,      0.019738,      0.330080
  115,      0.069733,      0.019811,      0.016661,      0.333768
  120,      0.060975,      0.018259,      0.017429,      0.293660
  125,      0.059154,      0.016860,      0.014763,      0.285825
  130,      0.052233,      0.015435,      0.015092,      0.254658
  135,      0.050922,      0.014137,      0.012460,      0.245082
  140,      0.044475,      0.012663,      0.012807,      0.215191
  145,      0.043461,      0.011603,      0.010564,      0.209929
  150,      0.037480,      0.010597,      0.011130,      0.183534
  155,      0.037749,      0.009631,      0.009475,      0.181825
  160,      0.033546,      0.008854,      0.010413,      0.160755
  165,      0.033839,      0.008150,      0.008822,      0.161310
  170,      0.029404,      0.007779,      0.009602,      0.141826
  175,      0.031409,      0.007191,      0.007630,      0.148698
  180,      0.026564,      0.006882,      0.008689,      0.125458
  185,      0.029099,      0.006533,      0.006511,      0.137110
  190,      0.022980,      0.006260,      0.007646,      0.110487
  195,      0.025567,      0.005855,      0.005685,      0.121123
  200,      0.020025,      0.005552,      0.006945,      0.094882
  205,      0.022206,      0.005345,      0.005203,      0.104434
  210,      0.017244,      0.004940,      0.006024,      0.082108
  215,      0.018892,      0.004645,      0.004572,      0.089560
  220,      0.015509,      0.004305,      0.004992,      0.073653
  225,      0.016685,      0.004138,      0.003998,      0.078214
  230,      0.013782,      0.003729,      0.004014,      0.065518
  235,      0.013460,      0.003491,      0.003560,      0.063765
  240,      0.012024,      0.003199,      0.003305,      0.056570
  245,      0.010760,      0.002982,      0.003266,      0.049886
  250,      0.010280,      0.002685,      0.002684,      0.047942
  255,      0.008675,      0.002485,      0.002828,      0.040165
  260,      0.009279,      0.002291,      0.002128,      0.042231
  265,      0.007714,      0.002078,      0.002310,      0.034626
  270,      0.008113,      0.001923,      0.001685,      0.037144
  275,      0.006656,      0.001687,      0.001868,      0.030540
  280,      0.007003,      0.001555,      0.001463,      0.031721
  285,      0.005883,      0.001380,      0.001559,      0.026309
  290,      0.005592,      0.001277,      0.001314,      0.025623
  295,      0.004843,      0.001125,      0.001320,      0.022425
  300,      0.004715,      0.001064,      0.001169,      0.021055
  305,      0.004312,      0.000959,      0.001113,      0.019181
  310,      0.003891,      0.000890,      0.001000,      0.017789
  315,      0.003729,      0.000829,      0.000884,      0.016720
  320,      0.003445,      0.000757,      0.000818,      0.015274
  325,      0.003367,      0.000730,      0.000702,      0.014759
  330,      0.002996,      0.000671,      0.000669,      0.013235
  335,      0.002898,      0.000646,      0.000593,      0.012543
  340,      0.002667,      0.000589,      0.000592,      0.011274
  345,      0.002458,      0.000586,      0.000528,      0.010529
  350,      0.002196,      0.000556,      0.000519,      0.009389
  355,      0.002084,      0.000509,      0.000441,      0.008812
  360,      0.001915,      0.000499,      0.000414,      0.008150
  365,      0.001781,      0.000480,      0.000344,      0.007892
  370,      0.001602,      0.000447,      0.000330,      0.007264
  375,      0.001561,      0.000426,      0.000295,      0.006825
  380,      0.001369,      0.000423,      0.000325,      0.006035
  385,      0.001251,      0.000405,      0.000324,      0.005577
  390,      0.001180,      0.000381,      0.000338,      0.005088
  395,      0.001185,      0.000358,      0.000331,      0.004871
  400,      0.001210,      0.000359,      0.000319,      0.004855
  405,      0.001272,      0.000366,      0.000289,      0.004998
  410,      0.001252,      0.000358,      0.000247,      0.004938
  415,      0.001260,      0.000359,      0.000209,      0.004830
  420,      0.001204,      0.000365,      0.000179,      0.004676
  425,      0.001114,      0.000363,      0.000187,      0.004262
  430,      0.001048,      0.000338,      0.000176,      0.003919
  435,      0.000914,      0.000321,      0.000182,      0.003512
  440,      0.000874,      0.000306,      0.000168,      0.003563
  445,      0.000891,      0.000278,      0.000159,      0.003704
  450,      0.000946,      0.000251,      0.000134,      0.004041
  455,      0.000951,      0.000231,      0.000113,      0.004112
  460,      0.000996,      0.000217,      0.000096,      0.004301
  465,      0.000987,      0.000200,      0.000099,      0.004281
  470,      0.000952,      0.000189,      0.000113,      0.004229
  475,      0.000972,      0.000184,      0.000128,      0.004213
  480,      0.001011,      0.000183,      0.000141,      0.004284
