  x,y,z,rho,u,v,w,p
    13.333330,      0.133333,      0.000000,      1.023689,    150.492722,     -0.012301,      0.000000,  85037.523438
    13.484850,      0.133333,      0.000000,      1.023661,    150.526276,     -0.012061,      0.000000,  85033.648438
    13.636360,      0.133333,      0.000000,      1.023635,    150.558777,     -0.011793,      0.000000,  85029.898438
    13.787880,      0.133333,      0.000000,      1.023608,    150.590393,     -0.011513,      0.000000,  85026.257812
    13.939390,      0.133333,      0.000000,      1.023583,    150.621017,     -0.011233,      0.000000,  85022.718750
    14.090910,      0.133333,      0.000000,      1.023558,    150.650742,     -0.010954,      0.000000,  85019.273438
    14.242420,      0.133333,      0.000000,      1.023535,    150.679657,     -0.010632,      0.000000,  85015.898438
    14.393940,      0.133333,      0.000000,      1.023511,    150.707642,     -0.010255,      0.000000,  85012.585938
    14.545450,      0.133333,      0.000000,      1.023489,    150.734741,     -0.009672,      0.000000,  85009.429688
    14.696970,      0.133333,      0.000000,      1.023467,    150.760086,     -0.008401,      0.000000,  85006.257812
    14.848480,      0.133333,      0.000000,      1.023456,    150.784271,     -0.006956,      0.000000,  85003.890625
    15.000000,      0.133333,      0.000000,      1.023456,    150.801025,     -0.006205,      0.000000,  85002.992188
     0.000000,      0.266667,      0.000000,      1.046643,    156.556473,      0.072494,      0.000000,  86483.734375
     0.151520,      0.266667,      0.000000,      1.046683,    156.486603,      0.134845,      0.000000,  86488.250000
     0.303030,      0.266667,      0.000000,      1.046844,    156.316849,      0.221248,      0.000000,  86506.921875
     0.454550,      0.266667,      0.000000,      1.047187,    156.021454,      0.305645,      0.000000,  86546.710938
     0.606060,      0.266667,      0.000000,      1.047699,    155.600418,      0.403529,      0.000000,  86605.906250
     0.757580,      0.266667,      0.000000,      1.048393,    155.039047,      0.521062,      0.000000,  86686.281250
     0.909090,      0.266667,      0.000000,      1.049295,    154.314972,      0.664127,      0.000000,  86790.929688
     1.060610,      0.266667,      0.000000,      1.050441,    153.395660,      0.842563,      0.000000,  86923.796875
     1.212120,      0.266667,      0.000000,      1.051878,    152.236786,      1.072078,      0.000000,  87090.718750
     1.363640,      0.266667,      0.000000,      1.053669,    150.774750,      1.377683,      0.000000,  87298.906250
     1.515150,      0.266667,      0.000000,      1.055895,    148.915421,      1.805985,      0.000000,  87558.210938
     1.666670,      0.266667,      0.000000,      1.058722,    146.525116,      2.385768,      0.000000,  87888.328125
     1.818180,      0.266667,      0.000000,      1.062242,    143.347458,      3.219154,      0.000000,  88301.023438
     1.969700,      0.266667,      0.000000,      1.066533,    138.858154,      5.090544,      0.000000,  88808.585938
     2.121210,      0.269905,      0.000000,      1.072726,    134.243057,      9.244387,      0.000000,  89543.281250
     2.272730,      0.282953,      0.000000,      1.076839,    132.137726,     15.625762,      0.000000,  90037.875000
     2.424240,      0.305521,      0.000000,      1.075701,    132.864655,     22.863909,      0.000000,  89918.976562
     2.575760,      0.336816,      0.000000,      1.071565,    135.476669,     29.917126,      0.000000,  89449.968750
     2.727270,      0.375689,      0.000000,      1.064917,    139.728180,     36.510784,      0.000000,  88690.195312
     2.878790,      0.420741,      0.000000,      1.055770,    145.562973,     42.562267,      0.000000,  87643.546875
     3.030300,      0.470339,      0.000000,      1.044031,    152.990479,     47.908688,      0.000000,  86302.648438
     3.181820,      0.522708,      0.000000,      1.029613,    162.018845,     52.299320,      0.000000,  84661.656250
     3.333330,      0.575936,      0.000000,      1.012491,    172.606171,     55.419075,      0.000000,  82722.867188
     3.484850,      0.628109,      0.000000,      0.992776,    184.626068,     56.901604,      0.000000,  80504.781250
     3.636360,      0.677333,      0.000000,      0.970760,    197.815155,     56.345467,      0.000000,  78047.328125
     3.787880,      0.721835,      0.000000,      0.947080,    211.708618,     53.351604,      0.000000,  75428.117188
     3.939390,      0.760008,      0.000000,      0.922796,    225.585037,     47.585377,      0.000000,  72769.617188
     4.090910,      0.790472,      0.000000,      0.899528,    238.411087,     38.872520,      0.000000,  70250.562500
     4.242420,      0.812125,      0.000000,      0.879514,    248.851685,     27.321224,      0.000000,  68109.007812
     4.393940,      0.824184,      0.000000,      0.865420,    255.391037,     13.450321,      0.000000,  66620.812500
     4.545450,      0.826209,      0.000000,      0.859798,    256.678345,     -1.741724,      0.000000,  66048.289062
     4.696970,      0.818136,      0.000000,      0.863957,    252.098740,    -16.856014,      0.000000,  66530.617188
     4.848480,      0.800244,      0.000000,      0.877089,    242.234055,    -30.391350,      0.000000,  67993.265625
     5.000000,      0.773196,      0.000000,      0.896457,    228.725174,    -41.181141,      0.000000,  70156.992188
     5.151520,      0.737953,      0.000000,      0.918774,    213.487457,    -48.695850,      0.000000,  72673.101562
     5.303030,      0.695795,      0.000000,      0.941544,    198.045013,    -53.006012,      0.000000,  75266.523438
