   10,      0.002347,      0.002732,      0.002896,      0.008336
   15,      0.002938,      0.002682,      0.002751,      0.010150
   20,      0.003023,      0.002627,      0.002874,      0.010407
   25,      0.003543,      0.002601,      0.002769,      0.011992
   30,      0.003752,      0.002598,      0.002793,      0.012612
   35,      0.004168,      0.002551,      0.002787,      0.013922
   40,      0.004361,      0.002481,      0.002797,      0.014474
   45,      0.004677,      0.002457,      0.002737,      0.015422
   50,      0.004946,      0.002436,      0.002707,      0.016243
   55,      0.005249,      0.002386,      0.002704,      0.017170
   60,      0.005481,      0.002320,      0.002689,      0.017852
   65,      0.005738,      0.002290,      0.002637,      0.018604
   70,      0.006016,      0.002255,      0.002598,      0.019431
   75,      0.006253,      0.002197,      0.002608,      0.020184
   80,      0.006383,      0.002126,      0.002654,      0.020587
   85,      0.006385,      0.002046,      0.002674,      0.020589
   90,      0.006275,      0.001974,      0.002711,      0.020253
   95,      0.006106,      0.001963,      0.002750,      0.019722
  100,      0.005866,      0.001959,      0.002778,      0.018952
  105,      0.005541,      0.001931,      0.002771,      0.017965
  110,      0.005297,      0.001929,      0.002783,      0.017189
  115,      0.005069,      0.001929,      0.002802,      0.016456
  120,      0.004746,      0.001894,      0.002828,      0.015458
  125,      0.004484,      0.001904,      0.002839,      0.014593
  130,      0.004231,      0.001907,      0.002838,      0.013821
  135,      0.004008,      0.001946,      0.002825,      0.013102
  140,      0.003804,      0.001986,      0.002782,      0.012486
  145,      0.003571,      0.002025,      0.002723,      0.011747
  150,      0.003262,      0.002085,      0.002658,      0.010725
  155,      0.003112,      0.002169,      0.002606,      0.010273
  160,      0.003006,      0.002242,      0.002537,      0.009980
  165,      0.002947,      0.002290,      0.002497,      0.009841
  170,      0.003010,      0.002333,      0.002509,      0.010102
  175,      0.003126,      0.002367,      0.002460,      0.010536
  180,      0.003239,      0.002385,      0.002463,      0.010950
  185,      0.003453,      0.002398,      0.002474,      0.011662
  190,      0.003736,      0.002431,      0.002453,      0.012604
  195,      0.004046,      0.002458,      0.002433,      0.013575
  200,      0.004346,      0.002471,      0.002397,      0.014522
  205,      0.004625,      0.002482,      0.002345,      0.015399
  210,      0.004853,      0.002492,      0.002343,      0.016093
  215,      0.005077,      0.002509,      0.002305,      0.016777
  220,      0.005304,      0.002517,      0.002252,      0.017466
  225,      0.005496,      0.002509,      0.002216,      0.018034
  230,      0.005633,      0.002480,      0.002184,      0.018417
  235,      0.005740,      0.002446,      0.002180,      0.018713
  240,      0.005768,      0.002393,      0.002212,      0.018765
  245,      0.005701,      0.002313,      0.002248,      0.018528
  250,      0.005594,      0.002233,      0.002291,      0.018167
  255,      0.005461,      0.002172,      0.002335,      0.017731
  260,      0.005276,      0.002141,      0.002374,      0.017173
  265,      0.005035,      0.002114,      0.002403,      0.016440
  270,      0.004770,      0.002109,      0.002397,      0.015629
  275,      0.004515,      0.002111,      0.002365,      0.014837
  280,      0.004228,      0.002083,      0.002356,      0.013941
  285,      0.003909,      0.002020,      0.002411,      0.012950
  290,      0.003581,      0.001941,      0.002461,      0.011919
  295,      0.003543,      0.002007,      0.002436,      0.011762
  300,      0.003533,      0.002111,      0.002361,      0.011755
  305,      0.003463,      0.002167,      0.002316,      0.011542
  310,      0.003355,      0.002189,      0.002291,      0.011208
  315,      0.003273,      0.002228,      0.002242,      0.010950
  320,      0.003241,      0.002281,      0.002162,      0.010839
  325,      0.003255,      0.002339,      0.002103,      0.010899
  330,      0.003308,      0.002375,      0.002096,      0.011037
  335,      0.003409,      0.002423,      0.002073,      0.011332
  340,      0.003484,      0.002463,      0.002021,      0.011566
  345,      0.003565,      0.002504,      0.001959,      0.011842
  350,      0.003675,      0.002543,      0.001905,      0.012147
  355,      0.003801,      0.002579,      0.001838,      0.012493
  360,      0.003975,      0.002617,      0.001768,      0.013012
  365,      0.004185,      0.002638,      0.001707,      0.013638
  370,      0.004385,      0.002633,      0.001665,      0.014213
  375,      0.004575,      0.002624,      0.001627,      0.014809
  380,      0.004737,      0.002592,      0.001593,      0.015296
  385,      0.004843,      0.002533,      0.001570,      0.015631
  390,      0.004919,      0.002454,      0.001568,      0.015883
  395,      0.004981,      0.002358,      0.001584,      0.016072
  400,      0.004980,      0.002265,      0.001625,      0.016100
  405,      0.004938,      0.002176,      0.001683,      0.015993
  410,      0.004868,      0.002082,      0.001746,      0.015774
  415,      0.004762,      0.001987,      0.001807,      0.015455
  420,      0.004586,      0.001895,      0.001853,      0.014910
  425,      0.004355,      0.001819,      0.001903,      0.014188
  430,      0.004051,      0.001771,      0.002016,      0.013251
  435,      0.003699,      0.001734,      0.002105,      0.012114
  440,      0.003421,      0.001708,      0.002128,      0.011156
  445,      0.003309,      0.001776,      0.002092,      0.010828
  450,      0.003255,      0.001838,      0.002062,      0.010639
  455,      0.003197,      0.001859,      0.002064,      0.010423
  460,      0.003151,      0.001873,      0.002073,      0.010299
  465,      0.003151,      0.001895,      0.002073,      0.010356
  470,      0.003183,      0.001933,      0.002052,      0.010517
  475,      0.003218,      0.001974,      0.002025,      0.010662
  480,      0.003253,      0.001999,      0.002018,      0.010790
  485,      0.003280,      0.002009,      0.002035,      0.010929
  490,      0.003317,      0.002024,      0.002052,      0.011096
  495,      0.003382,      0.002046,      0.002056,      0.011347
  500,      0.003466,      0.002067,      0.002049,      0.011636
  505,      0.003554,      0.002081,      0.002036,      0.011942
  510,      0.003639,      0.002094,      0.002024,      0.012230
  515,      0.003736,      0.002110,      0.002009,      0.012548
  520,      0.003842,      0.002123,      0.001995,      0.012881
  525,      0.003954,      0.002126,      0.001981,      0.013235
  530,      0.004082,      0.002124,      0.001967,      0.013615
  535,      0.004218,      0.002116,      0.001952,      0.014010
  540,      0.004356,      0.002101,      0.001939,      0.014395
  545,      0.004476,      0.002078,      0.001926,      0.014731
  550,      0.004546,      0.002042,      0.001926,      0.014916
  555,      0.004547,      0.001991,      0.001931,      0.014880
  560,      0.004486,      0.001926,      0.001930,      0.014657
  565,      0.004410,      0.001855,      0.001921,      0.014408
  570,      0.004336,      0.001806,      0.001903,      0.014191
  575,      0.004255,      0.001786,      0.001881,      0.013948
  580,      0.004127,      0.001783,      0.001860,      0.013532
  585,      0.003912,      0.001771,      0.001856,      0.012832
  590,      0.003638,      0.001758,      0.001861,      0.011929
  595,      0.003463,      0.001805,      0.001839,      0.011392
  600,      0.003425,      0.001911,      0.001772,      0.011304
  605,      0.003389,      0.002002,      0.001678,      0.011189
  610,      0.003342,      0.002071,      0.001601,      0.011004
  615,      0.003294,      0.002115,      0.001550,      0.010807
  620,      0.003255,      0.002136,      0.001520,      0.010677
  625,      0.003270,      0.002152,      0.001499,      0.010729
  630,      0.003331,      0.002173,      0.001479,      0.010927
  635,      0.003398,      0.002190,      0.001459,      0.011144
  640,      0.003441,      0.002198,      0.001443,      0.011287
  645,      0.003466,      0.002198,      0.001441,      0.011356
  650,      0.003505,      0.002199,      0.001434,      0.011465
  655,      0.003562,      0.002208,      0.001418,      0.011643
  660,      0.003617,      0.002228,      0.001398,      0.011816
  665,      0.003670,      0.002254,      0.001367,      0.011986
  670,      0.003722,      0.002277,      0.001331,      0.012143
  675,      0.003781,      0.002297,      0.001286,      0.012326
  680,      0.003837,      0.002311,      0.001238,      0.012499
  685,      0.003888,      0.002320,      0.001208,      0.012649
  690,      0.003931,      0.002320,      0.001187,      0.012770
