  x,y,z,rho,u,v,w,p
    12.344557,    -13.685190,      0.000000,      0.098293,    389.195160,   -456.031616,      0.000000,   3295.752930
    12.812704,    -14.224471,      0.000000,      0.099092,    389.116821,   -455.856293,      0.000000,   3333.740479
    13.284016,    -14.767382,      0.000000,      0.099726,    389.300873,   -455.831360,      0.000000,   3363.888184
    13.758307,    -15.314101,      0.000000,      0.100119,    389.750519,   -456.059174,      0.000000,   3382.168457
    14.235572,    -15.864649,      0.000000,      0.100291,    390.404816,   -456.537415,      0.000000,   3389.634277
    14.715720,    -16.418753,      0.000000,      0.100255,    391.226410,   -457.266632,      0.000000,   3386.977051
    15.198749,    -16.976622,      0.000000,      0.100003,    392.248016,   -458.253815,      0.000000,   3373.872559
    15.684556,    -17.538223,      0.000000,      0.099482,    393.511505,   -459.559906,      0.000000,   3347.550537
    16.173056,    -18.103909,      0.000000,      0.098690,    395.041138,   -461.124664,      0.000000,   3308.538818
    16.664337,    -18.673096,      0.000000,      0.097602,    396.915070,   -462.926208,      0.000000,   3255.802246
    17.158115,    -19.245869,      0.000000,      0.096176,    399.151276,   -464.962189,      0.000000,   3187.349854
    17.654583,    -19.822014,      0.000000,      0.094454,    401.641937,   -467.154816,      0.000000,   3106.146729
    18.153545,    -20.401510,      0.000000,      0.092471,    404.271545,   -469.498962,      0.000000,   3013.638916
    18.655005,    -20.984344,      0.000000,      0.090332,    406.833618,   -471.936188,      0.000000,   2914.890381
    19.158861,    -21.570395,      0.000000,      0.088187,    409.134827,   -474.338959,      0.000000,   2816.816162
    19.665121,    -22.159552,      0.000000,      0.086172,    411.089172,   -476.528381,      0.000000,   2725.464600
    20.173780,    -22.751793,      0.000000,      0.084328,    412.833862,   -478.352203,      0.000000,   2642.276367
    20.684740,    -23.347004,      0.000000,      0.082568,    414.719269,   -479.747345,      0.000000,   2561.894287
    21.198009,    -23.945269,      0.000000,      0.080750,    417.070221,   -480.629089,      0.000000,   2477.264404
    21.713575,    -24.546364,      0.000000,      0.078765,    419.994690,   -480.977631,      0.000000,   2382.474365
    22.231358,    -25.150284,      0.000000,      0.076695,    423.082397,   -480.898743,      0.000000,   2277.465088
    22.751249,    -25.757000,      0.000000,      0.075212,    424.535828,   -480.227417,      0.000000,   2186.648193
    23.273344,    -26.366497,      0.000000,      0.075879,    420.754761,   -477.602966,      0.000000,   2176.531006
    23.797556,    -26.978144,      0.000000,      0.080852,    407.774139,   -470.085602,      0.000000,   2352.289795
